-18891915889710297251840,5,-(2^74 + 2^61 + 2^57 + 2^35 + 2^26),52
18889447912647732232192,5,2^74 - 2^54 - 2^42 - 2^35 + 2^26,52
18594173911094039412736,5,2^74 - 2^68 - 2^57 - 2^34 + 2^26,52
18889465913628763881472,5,2^74 - 2^44 - 2^38 + 2^34 + 2^26,52
-18815681206992213377024,5,-(2^74 - 2^66 + 2^51 + 2^33 + 2^26),52
20143844528486468288512,5,2^74 + 2^70 + 2^66 - 2^32 - 2^26,52
18889465922609540497408,5,2^74 - 2^43 - 2^36 - 2^32 + 2^26,52
18894077626290886672384,5,2^74 + 2^62 + 2^43 - 2^31 - 2^26,52
18963252907911864647680,5,2^74 + 2^66 + 2^37 + 2^30 - 2^26,52
-18889466072354514796544,5,-(2^74 + 2^47 + 2^37 + 2^30 - 2^26),52
18887160088195093233664,5,2^74 - 2^61 - 2^38 + 2^29 + 2^26,52
-18889465913818279313408,5,-(2^74 - 2^44 - 2^36 + 2^29 + 2^26),52
18963252907807174819840,5,2^74 + 2^66 + 2^35 - 2^29 - 2^26,52
-18585671115014710231040,5,-(2^74 - 2^68 - 2^63 + 2^59 + 2^25),50
18861723757773945044992,5,2^74 - 2^64 - 2^63 - 2^56 - 2^25,50
18816039243153965842432,5,2^74 - 2^66 + 2^58 + 2^56 + 2^25,50
-19258364784155719368704,5,-(2^74 + 2^68 + 2^66 - 2^55 - 2^25),50
21840946109171982401536,5,2^74 + 2^71 + 2^69 + 2^50 - 2^25,50
19184622879041526956032,5,2^74 + 2^68 + 2^53 + 2^45 - 2^25,50
18880241992093759700992,5,2^74 - 2^63 - 2^49 - 2^42 + 2^25,50
18871019147822419148800,5,2^74 - 2^64 - 2^45 - 2^42 - 2^25,50
18890623358781871882240,5,2^74 + 2^60 + 2^52 + 2^41 + 2^25,50
-18299152105621887647744,5,-(2^74 - 2^69 - 2^54 - 2^40 + 2^25),50
-18889605541967484157952,5,-(2^74 + 2^57 - 2^52 - 2^40 - 2^25),50
-18889474656927947423744,5,-(2^74 + 2^53 - 2^48 - 2^38 - 2^25),50
18889610051339614683136,5,2^74 + 2^57 + 2^42 + 2^38 + 2^25,50
18889483946151934689280,5,2^74 + 2^54 + 2^39 - 2^38 - 2^25,50
-18834125699394924707840,5,-(2^74 - 2^66 + 2^64 + 2^37 + 2^25),50
-18834125699394924707840,5,-(2^74 - 2^65 - 2^64 + 2^37 + 2^25),50
18880242841054175297536,5,2^74 - 2^63 + 2^48 + 2^37 + 2^25,50
18889465649591253729280,5,2^74 - 2^48 - 2^38 - 2^37 - 2^25,50
18815678920068123590656,5,2^74 - 2^66 - 2^45 + 2^36 + 2^25,50
-18889462553761714012160,5,-(2^74 - 2^51 - 2^50 - 2^34 + 2^25),50
17708872058952799485952,5,2^74 - 2^70 - 2^51 - 2^33 + 2^25,50
18884854104726993633280,5,2^74 - 2^62 - 2^47 + 2^32 + 2^25,50
-14167099378235862941696,5,-(2^74 - 2^72 - 2^46 - 2^32 - 2^25),50
19037039848879556657152,5,2^74 + 2^67 - 2^45 - 2^32 - 2^25,50
18741891981092256219136,5,2^74 - 2^67 + 2^41 + 2^32 + 2^25,50
18889393873751432495104,5,2^74 - 2^56 - 2^37 + 2^32 + 2^25,50
18884854245453677461504,5,2^74 - 2^62 - 2^32 - 2^31 - 2^25,50
-18889466081013269528576,5,-(2^74 + 2^47 + 2^43 + 2^30 + 2^25),50
18889465896845071876096,5,2^74 - 2^45 + 2^39 + 2^30 + 2^25,50
18891753760088714641408,5,2^74 + 2^61 - 2^54 - 2^29 - 2^25,50
-18889754161854430576640,5,-(2^74 + 2^59 - 2^58 - 2^28 - 2^25),50
-21250649172947461210112,5,-(2^74 + 2^71 + 2^35 - 2^28 - 2^25),50
-19479761741845574451200,5,-(2^74 + 2^69 + 2^33 - 2^28 - 2^25),50
-18889465913885623058432,5,-(2^74 - 2^44 - 2^30 + 2^28 + 2^25),50
-18889465913885623058432,5,-(2^74 - 2^44 - 2^29 - 2^28 + 2^25),50
18892348235239930200064,5,2^74 + 2^61 + 2^59 - 2^27 - 2^25,50
-17708802253167030960128,5,-(2^74 - 2^70 - 2^56 - 2^27 + 2^25),50
-18889483382926969143296,5,-(2^74 + 2^54 - 2^49 - 2^27 - 2^25),50
-17708802253167030960128,5,-(2^74 - 2^70 - 2^56 - 2^26 - 2^25),50
-18926354775288867454976,5,-(2^74 + 2^65 - 2^52 - 2^47 - 2^24),48
-18815677758915108405248,5,-(2^74 - 2^66 - 2^50 - 2^46 + 2^24),48
-18887159516723337494528,5,-(2^74 - 2^61 - 2^49 - 2^43 + 2^24),48
18888276983375995076608,5,2^74 - 2^60 - 2^55 + 2^41 + 2^24,48
18852563435857012326400,5,2^74 - 2^65 - 2^53 - 2^38 - 2^24,48
-17708874310932985020416,5,-(2^74 - 2^70 + 2^37 + 2^35 + 2^24),48
-20070057554377818767360,5,-(2^74 + 2^70 + 2^41 - 2^34 - 2^24),48
18889465860014636793856,5,2^74 - 2^46 - 2^40 + 2^32 + 2^24,48
18852500385734959562752,5,2^74 - 2^65 - 2^56 - 2^31 - 2^24,48
18889538552020407943168,5,2^74 + 2^56 + 2^49 - 2^31 - 2^24,48
18299170121053319987200,5,2^74 - 2^69 - 2^36 + 2^31 + 2^24,48
-18889465931957452931072,5,-(2^74 + 2^39 - 2^36 - 2^31 - 2^24),48
-18889474797939256721408,5,-(2^74 + 2^53 - 2^47 - 2^30 - 2^24),48
-18894077617491622756352,5,-(2^74 + 2^62 - 2^32 - 2^30 - 2^24),48
-16528282690044311896064,5,-(2^74 - 2^72 + 2^71 + 2^29 + 2^24),48
20070056426295531667456,5,2^74 + 2^70 - 2^50 - 2^29 - 2^24,48
18889470505447472496640,5,2^74 + 2^52 + 2^46 + 2^29 - 2^24,48
14167099413424009904128,5,2^74 - 2^72 - 2^45 - 2^29 - 2^24,48
-18889461426778888208384,5,-(2^74 - 2^52 - 2^40 - 2^29 - 2^24),48
-18890114449824636993536,5,-(2^74 + 2^59 + 2^56 - 2^28 - 2^24),48
-18889466072766076682240,5,-(2^74 + 2^47 + 2^39 + 2^28 - 2^24),48
18861795815367966195712,5,2^74 - 2^64 - 2^63 - 2^26 + 2^24,48
18894078180447011995648,5,2^74 + 2^62 + 2^49 + 2^26 - 2^24,48
18889465940412196716544,5,2^74 + 2^43 + 2^37 + 2^26 + 2^24,48
20070057552187318337536,5,2^74 + 2^70 - 2^33 - 2^26 - 2^24,48
18861795815367966195712,5,2^74 - 2^64 - 2^63 - 2^25 - 2^24,48
18894078180447011995648,5,2^74 + 2^62 + 2^49 + 2^25 + 2^24,48
18889470435009438416896,5,2^74 + 2^52 - 2^36 - 2^25 - 2^24,48
18944878221293755826176,5,2^74 + 2^65 + 2^64 + 2^56 + 2^23,46
19482068710746398654464,5,2^74 + 2^69 + 2^61 + 2^50 - 2^23,46
-18954028972786602475520,5,-(2^74 + 2^66 - 2^63 - 2^49 - 2^23),46
19480050007397801918464,5,2^74 + 2^69 + 2^58 + 2^45 - 2^23,46
18958641204162797240320,5,2^74 + 2^66 - 2^62 - 2^44 - 2^23,46
18894221741481168732160,5,2^74 + 2^62 + 2^57 + 2^43 - 2^23,46
-17708876566959038136320,5,-(2^74 - 2^70 + 2^51 + 2^42 + 2^23),46
18889447919279103016960,5,2^74 - 2^55 + 2^54 + 2^41 + 2^23,46
14167094942810276626432,5,2^74 - 2^72 - 2^52 - 2^41 - 2^23,46
18852571316331734892544,5,2^74 - 2^65 - 2^50 - 2^40 - 2^23,46
-18890042674255625191424,5,-(2^74 + 2^59 + 2^48 + 2^39 + 2^23),46
21269095917261999308800,5,2^74 + 2^71 + 2^64 + 2^38 + 2^23,46
18889464242903606886400,5,2^74 - 2^51 + 2^49 + 2^38 + 2^23,46
18889464242903606886400,5,2^74 - 2^50 - 2^49 + 2^38 + 2^23,46
-18741891943567085010944,5,-(2^74 - 2^67 - 2^45 - 2^37 - 2^23),46
19479762867805921214464,5,2^74 + 2^69 + 2^50 + 2^36 + 2^23,46
14166522987873820475392,5,2^74 - 2^72 - 2^59 + 2^34 + 2^23,46
18889456923197002743808,5,2^74 - 2^53 - 2^40 + 2^34 + 2^23,46
-18889465377333318778880,5,-(2^74 - 2^49 + 2^43 + 2^33 + 2^23),46
18889465894103783833600,5,2^74 - 2^45 - 2^41 + 2^33 + 2^23,46
18889455798375115915264,5,2^74 - 2^53 - 2^50 - 2^32 - 2^23,46
-18889464664836899078144,5,-(2^74 - 2^50 - 2^47 - 2^32 + 2^23),46
18889474956265718284288,5,2^74 + 2^53 + 2^44 - 2^32 - 2^23,46
-18926359419759135555584,5,-(2^74 + 2^65 + 2^37 - 2^32 - 2^23),46
18889465933695866109952,5,2^74 + 2^41 + 2^34 + 2^30 + 2^23,46
18889393873881313312768,5,2^74 - 2^56 - 2^31 - 2^30 - 2^23,46
18889465933127571472384,5,2^74 + 2^41 - 2^39 - 2^28 - 2^23,46
18889465933127571472384,5,2^74 + 2^40 + 2^39 - 2^28 - 2^23,46
18888889470451273695232,5,2^74 - 2^59 - 2^38 - 2^27 + 2^23,46
-18889465931461006721024,5,-(2^74 - 2^34 - 2^29 + 2^27 + 2^23),46
-18889465931461006721024,5,-(2^74 - 2^34 - 2^28 - 2^27 + 2^23),46
18815678955046228197376,5,2^74 - 2^66 - 2^37 - 2^26 - 2^23,46
18889465861101171245056,5,2^74 - 2^46 - 2^33 - 2^26 - 2^23,46
21250649172917622931456,5,2^74 + 2^71 + 2^32 - 2^26 - 2^23,46
-18889466001848457494528,5,-(2^74 + 2^46 + 2^30 + 2^26 - 2^23),46
-18852608472128222658560,5,-(2^74 - 2^65 + 2^55 + 2^25 + 2^23),46
18852570191531390009344,5,2^74 - 2^65 - 2^51 + 2^25 + 2^23,46
-18889429621206627123200,5,-(2^74 - 2^55 - 2^48 + 2^25 + 2^23),46
14167099448608826589184,5,2^74 - 2^72 - 2^26 - 2^25 - 2^23,46
18898689866465397440512,5,2^74 + 2^63 + 2^49 + 2^24 - 2^23,46
-18594318026290629705728,5,-(2^74 - 2^68 - 2^33 - 2^24 + 2^23),46
18889321816289456422912,5,2^74 - 2^57 - 2^30 + 2^24 + 2^23,46
14167099448608826589184,5,2^74 - 2^72 - 2^27 + 2^24 + 2^23,46
18875054412670991073280,5,2^74 - 2^63 - 2^62 - 2^59 - 2^22,44
19221543353602375942144,5,2^74 + 2^68 + 2^65 + 2^55 + 2^22,44
-19478572791535656501248,5,-(2^74 + 2^69 - 2^60 - 2^55 - 2^22),44
21324445156407500603392,5,2^74 + 2^71 + 2^66 + 2^53 + 2^22,44
-19516654667034747994112,5,-(2^74 + 2^69 + 2^65 - 2^49 - 2^22),44
18668104721119093719040,5,2^74 - 2^67 - 2^66 - 2^48 + 2^22,44
18894068328822772596736,5,2^74 + 2^62 - 2^53 - 2^48 - 2^22,44
18852608612865673265152,5,2^74 - 2^65 + 2^55 + 2^47 + 2^22,44
18889432189665751859200,5,2^74 - 2^55 + 2^51 + 2^45 + 2^22,44
18889609903730140905472,5,2^74 + 2^57 - 2^47 - 2^41 - 2^22,44
18889537998418471813120,5,2^74 + 2^56 + 2^43 + 2^39 + 2^22,44
-18852572161581302939648,5,-(2^74 - 2^65 - 2^48 - 2^38 - 2^22),44
18890618888236275073024,5,2^74 + 2^60 + 2^45 + 2^36 - 2^22,44
18891776278121785851904,5,2^74 + 2^61 + 2^52 + 2^35 + 2^22,44
-18889610328150219161600,5,-(2^74 + 2^57 + 2^48 + 2^33 - 2^22),44
19184577807856615555072,5,2^74 + 2^68 - 2^55 - 2^32 - 2^22,44
-18889321815745048346624,5,-(2^74 - 2^57 - 2^39 + 2^32 + 2^22),44
-18889466001920343670784,5,-(2^74 + 2^46 + 2^36 + 2^32 + 2^22),44
-18889465966624294043648,5,-(2^74 + 2^45 - 2^35 - 2^32 - 2^22),44
-18926359421822871535616,5,-(2^74 + 2^65 + 2^41 - 2^31 - 2^22),44
-18898689294718264672256,5,-(2^74 + 2^63 - 2^43 - 2^30 - 2^22),44
18889177709899600101376,5,2^74 - 2^58 + 2^43 + 2^30 + 2^22,44
18925782958873155469312,5,2^74 + 2^65 - 2^59 - 2^29 - 2^22,44
14166522987856367976448,5,2^74 - 2^72 - 2^59 - 2^28 + 2^22,44
-18889466001842757435392,5,-(2^74 + 2^46 - 2^32 - 2^28 - 2^22),44
19037039901660581724160,5,2^74 + 2^67 + 2^44 + 2^27 + 2^22,44
19186919679667109625856,5,2^74 + 2^68 + 2^61 - 2^25 - 2^22,44
18594322529898893148160,5,2^74 - 2^68 + 2^52 + 2^25 + 2^22,44
18889461498247735410688,5,2^74 - 2^52 + 2^46 + 2^25 + 2^22,44
16528282690052385931264,5,2^74 - 2^71 + 2^33 + 2^25 + 2^22,44
-20070057552194897444864,5,-(2^74 + 2^70 - 2^30 - 2^24 - 2^22),44
21103075220323714465792,5,2^74 + 2^71 - 2^67 - 2^23 - 2^22,44
18852572443331207888896,5,2^74 - 2^65 + 2^25 + 2^23 + 2^22,44
17117425578897854955520,5,2^74 - 2^70 - 2^69 - 2^60 - 2^21,42
-18875630591948324077568,5,-(2^74 - 2^63 - 2^62 - 2^48 + 2^21),42
18889754443329707180032,5,2^74 + 2^58 + 2^49 - 2^48 - 2^21,42
-19184577799064819597312,5,-(2^74 + 2^68 - 2^55 - 2^43 - 2^21),42
18889475219053298581504,5,2^74 + 2^53 + 2^48 - 2^40 - 2^21,42
19184614963107598434304,5,2^74 + 2^68 + 2^50 + 2^39 + 2^21,42
-18894078180584402714624,5,-(2^74 + 2^62 + 2^49 + 2^37 + 2^21),42
-18889468192143209136128,5,-(2^74 + 2^51 + 2^43 + 2^36 + 2^21),42
-18907913801417835413504,5,-(2^74 + 2^64 + 2^50 - 2^35 - 2^21),42
-18898617245904215736320,5,-(2^74 + 2^63 - 2^56 - 2^34 - 2^21),42
18889456889077776252928,5,2^74 - 2^53 - 2^45 - 2^34 + 2^21,42
18889474938969895469056,5,2^74 + 2^53 + 2^38 + 2^34 + 2^21,42
-14167099444215186194432,5,-(2^74 - 2^72 - 2^42 + 2^32 + 2^21),42
16546729434119617380352,5,2^74 - 2^71 + 2^64 + 2^31 + 2^21,42
18889465368510371725312,5,2^74 - 2^49 - 2^34 - 2^30 - 2^21,42
18907984733146867302400,5,2^74 + 2^64 + 2^56 + 2^29 + 2^21,42
-18815679236659258327040,5,-(2^74 - 2^66 + 2^48 + 2^29 + 2^21),42
-18889466072215530242048,5,-(2^74 + 2^48 - 2^47 - 2^29 - 2^21),42
-18889609976297642000384,5,-(2^74 + 2^57 - 2^46 - 2^28 - 2^21),42
-19037039884618283614208,5,-(2^74 + 2^67 + 2^39 + 2^28 + 2^21),42
18889177701171419152384,5,2^74 - 2^58 + 2^36 + 2^28 + 2^21,42
-16528282408568917852160,5,-(2^74 - 2^71 - 2^48 + 2^27 + 2^21),42
-18889463662086516113408,5,-(2^74 - 2^51 - 2^44 - 2^26 + 2^21),42
18889465932062761418752,5,2^74 + 2^39 + 2^35 + 2^26 - 2^21,42
18887160369944379523072,5,2^74 - 2^61 + 2^48 + 2^25 + 2^21,42
18889465931323930574848,5,2^74 - 2^37 - 2^34 - 2^25 + 2^21,42
18889610187404159746048,5,2^74 + 2^57 + 2^47 + 2^24 - 2^21,42
18594318026298710032384,5,2^74 - 2^68 - 2^29 + 2^24 + 2^21,42
18889465896294198280192,5,2^74 - 2^45 - 2^24 + 2^22 + 2^21,42
18889465896294198280192,5,2^74 - 2^45 - 2^23 - 2^22 + 2^21,42
19959377087753733799936,5,2^74 + 2^70 - 2^66 - 2^65 - 2^20,40
18889447943468351488000,5,2^74 - 2^54 + 2^44 + 2^43 + 2^20,40
-18889465232189186637824,5,-(2^74 - 2^49 - 2^47 + 2^42 + 2^20),40
-18889474899095415947264,5,-(2^74 + 2^53 - 2^45 - 2^42 - 2^20),40
14240886427102798151680,5,2^74 - 2^72 + 2^66 + 2^41 + 2^20,40
17561300358721250000896,5,2^74 - 2^70 - 2^67 + 2^39 + 2^20,40
-18889466423510033235968,5,-(2^74 + 2^49 - 2^46 - 2^39 - 2^20),40
18887160091218147278848,5,2^74 - 2^61 + 2^41 + 2^39 + 2^20,40
18888889466465670922240,5,2^74 - 2^59 - 2^42 + 2^37 + 2^20,40
-18907912816221058236416,5,-(2^74 + 2^64 + 2^47 - 2^36 - 2^20),40
18815678884883718995968,5,2^74 - 2^66 - 2^46 + 2^36 + 2^20,40
18815678392199428440064,5,2^74 - 2^66 - 2^49 - 2^35 - 2^20,40
19037039888500664565760,5,2^74 + 2^67 + 2^42 + 2^35 + 2^20,40
18898761361126652379136,5,2^74 + 2^63 + 2^56 + 2^34 - 2^20,40
-18852570191548528984064,5,-(2^74 - 2^65 - 2^51 + 2^34 + 2^20),40
18889465350919262568448,5,2^74 - 2^49 - 2^44 - 2^34 + 2^20,40
18884854254273427406848,5,2^74 - 2^62 + 2^43 + 2^34 + 2^20,40
19479761746252511838208,5,2^74 + 2^69 + 2^42 + 2^34 - 2^20,40
18889470435232825999360,5,2^74 + 2^52 + 2^37 + 2^34 - 2^20,40
-18741891978803004047360,5,-(2^74 - 2^67 - 2^36 - 2^34 - 2^20),40
-18889470435211351162880,5,-(2^74 + 2^52 + 2^37 - 2^32 - 2^20),40
18741891978876018491392,5,2^74 - 2^67 - 2^33 - 2^32 - 2^20,40
-19477455898826998022144,5,-(2^74 + 2^69 - 2^61 - 2^30 - 2^20),40
18889574017870710439936,5,2^74 + 2^56 + 2^55 + 2^30 - 2^20,40
18889465966681205506048,5,2^74 + 2^45 + 2^34 + 2^30 - 2^20,40
18891771774493162209280,5,2^74 + 2^61 + 2^32 + 2^30 - 2^20,40
18889474929881204654080,5,2^74 + 2^53 - 2^43 - 2^29 - 2^20,40
19037039888466571165696,5,2^74 + 2^67 + 2^42 + 2^28 - 2^20,40
18963252907223393763328,5,2^74 + 2^66 - 2^39 - 2^28 - 2^20,40
-18888889470727620657152,5,-(2^74 - 2^59 + 2^30 + 2^28 + 2^20),40
-18889470435095456251904,5,-(2^74 + 2^52 + 2^34 + 2^26 + 2^20),40
18871019186855080886272,5,2^74 - 2^64 - 2^39 - 2^25 - 2^20,40
18889466494432794640384,5,2^74 + 2^49 + 2^32 - 2^25 - 2^20,40
19184613836658234621952,5,2^74 + 2^68 + 2^28 + 2^25 - 2^20,40
-17118578500402446073856,5,-(2^74 - 2^70 - 2^69 - 2^24 - 2^20),40
-18888889470730590224384,5,-(2^74 - 2^59 + 2^32 + 2^24 + 2^20),40
18871019187405425999872,5,2^74 - 2^64 + 2^29 + 2^24 + 2^20,40
18889321811892449050624,5,2^74 - 2^57 - 2^42 - 2^23 - 2^20,40
18889177701098126835712,5,2^74 - 2^58 - 2^32 - 2^23 + 2^20,40
18889612298466475638784,5,2^74 + 2^57 + 2^51 + 2^22 + 2^20,40
-18889610046701019594752,5,-(2^74 + 2^57 + 2^35 + 2^22 - 2^20),40
18907912675543695228928,5,2^74 + 2^64 - 2^33 - 2^22 - 2^20,40
18815678955183731113984,5,2^74 - 2^66 - 2^24 + 2^22 + 2^20,40
18815678955183731113984,5,2^74 - 2^66 - 2^23 - 2^22 + 2^20,40
-18889610046701019594752,5,-(2^74 + 2^57 + 2^35 + 2^21 + 2^20),40
18815678955183731113984,5,2^74 - 2^66 - 2^23 - 2^21 - 2^20,40
-11787469463100404006912,5,-(2^74 - 2^72 - 2^71 - 2^64 + 2^19),38
-14775842003041351368704,5,-(2^74 - 2^72 + 2^69 + 2^64 + 2^19),38
15348843990830954315776,5,2^74 - 2^72 + 2^70 + 2^60 + 2^19,38
15348843990830954315776,5,2^74 - 2^71 - 2^70 + 2^60 + 2^19,38
-18969017515296452771840,5,-(2^74 + 2^66 + 2^62 + 2^60 - 2^19),38
-20143268067738526416896,5,-(2^74 + 2^70 + 2^66 - 2^59 - 2^19),38
-14172287595379666976768,5,-(2^74 - 2^72 + 2^62 + 2^59 + 2^19),38
18884276658807942676480,5,2^74 - 2^62 - 2^59 - 2^50 - 2^19,38
-16565176741141131296768,5,-(2^74 - 2^71 + 2^65 + 2^49 + 2^19),38
17708297920377610829824,5,2^74 - 2^70 - 2^59 + 2^46 + 2^19,38
18888601310718870421504,5,2^74 - 2^60 + 2^58 + 2^46 + 2^19,38
18888601310718870421504,5,2^74 - 2^59 - 2^58 + 2^46 + 2^19,38
-18884836301430388686848,5,-(2^74 - 2^62 - 2^54 + 2^46 + 2^19),38
18889425396882911789056,5,2^74 - 2^55 - 2^52 - 2^41 + 2^19,38
-19479761748434356797440,5,-(2^74 + 2^69 + 2^42 + 2^41 + 2^19),38
-18594315773399903240192,5,-(2^74 - 2^68 - 2^51 - 2^40 + 2^19),38
-18884854809509619040256,5,-(2^74 - 2^62 + 2^49 + 2^40 + 2^19),38
18894077653780892483584,5,2^74 + 2^62 + 2^45 + 2^40 + 2^19,38
-18813373112105810001920,5,-(2^74 - 2^66 - 2^61 - 2^36 + 2^19),38
-18871019222657963393024,5,-(2^74 - 2^64 + 2^45 + 2^36 + 2^19),38
-18889754179515637563392,5,-(2^74 + 2^58 + 2^44 + 2^36 - 2^19),38
14148652704500865826816,5,2^74 - 2^72 - 2^64 - 2^35 - 2^19,38
18871019046650202554368,5,2^74 - 2^64 - 2^47 - 2^34 - 2^19,38
18889501819520931069952,5,2^74 + 2^55 - 2^47 - 2^34 - 2^19,38
18889466089816844664832,5,2^74 + 2^47 + 2^44 + 2^33 - 2^19,38
-18895230539002688307200,5,-(2^74 + 2^62 + 2^60 + 2^30 - 2^19),38
18888889400358607519744,5,2^74 - 2^59 - 2^46 + 2^30 + 2^19,38
-18889465928729264390144,5,-(2^74 - 2^41 - 2^39 - 2^29 - 2^19),38
18889465930946542305280,5,2^74 - 2^39 + 2^34 + 2^29 + 2^19,38
-18889465933673040183296,5,-(2^74 + 2^41 - 2^32 - 2^28 - 2^19),38
18898725332312319852544,5,2^74 + 2^63 + 2^55 - 2^27 - 2^19,38
18889477190477514539008,5,2^74 + 2^53 + 2^51 - 2^27 - 2^19,38
18889474973862072942592,5,2^74 + 2^53 + 2^45 - 2^27 - 2^19,38
18898689303517448372224,5,2^74 + 2^63 + 2^31 - 2^27 - 2^19,38
18963252908323107241984,5,2^74 + 2^66 + 2^39 - 2^26 - 2^19,38
-18889538024257024950272,5,-(2^74 + 2^56 + 2^45 + 2^25 + 2^19),38
18889465931479268196352,5,2^74 + 2^29 + 2^27 + 2^24 - 2^19,38
18889465931547291418624,5,2^74 + 2^37 - 2^36 - 2^23 - 2^19,38
19037039885167773614080,5,2^74 + 2^67 + 2^40 + 2^22 + 2^19,38
18889393803515796127744,5,2^74 - 2^56 - 2^46 - 2^21 - 2^19,38
18594318008707039363072,5,2^74 - 2^68 - 2^44 - 2^21 - 2^19,38
-18887160088469504000000,5,-(2^74 - 2^61 + 2^27 + 2^21 + 2^19),38
-18889465931547264155648,5,-(2^74 + 2^36 - 2^25 - 2^21 - 2^19),38
-18889754443329709801472,5,-(2^74 + 2^58 + 2^48 + 2^20 - 2^19),38
18889466212953551798272,5,2^74 + 2^48 - 2^22 - 2^20 - 2^19,38
-14093168357126021316608,5,-(2^74 - 2^72 - 2^66 - 2^57 - 2^18),36
-18963251500398535245824,5,-(2^74 + 2^66 - 2^50 - 2^48 - 2^18),36
-18907921612382800707584,5,-(2^74 + 2^64 + 2^53 - 2^46 - 2^18),36
-18889763204238359134208,5,-(2^74 + 2^58 + 2^53 + 2^45 - 2^18),36
18889321657960830337024,5,2^74 - 2^57 - 2^47 - 2^44 - 2^18,36
14167099413974319628288,5,2^74 - 2^72 - 2^45 + 2^39 + 2^18,36
18871018906204772761600,5,2^74 - 2^64 - 2^48 + 2^38 + 2^18,36
18299170120982436511744,5,2^74 - 2^69 - 2^38 + 2^37 + 2^18,36
-16528287193660565749760,5,-(2^74 - 2^71 + 2^52 + 2^34 + 2^18),36
18889528981869068812288,5,2^74 + 2^56 - 2^53 - 2^32 - 2^18,36
-20070057554390720184320,5,-(2^74 + 2^70 + 2^41 - 2^32 - 2^18),36
-19037039884132681515008,5,-(2^74 + 2^67 + 2^36 - 2^32 - 2^18),36
18594318026163936821248,5,2^74 - 2^68 - 2^37 + 2^31 + 2^18,36
18880242559439578857472,5,2^74 - 2^63 - 2^32 + 2^31 + 2^18,36
16527129768538614267904,5,2^74 - 2^71 - 2^60 - 2^29 - 2^18,36
18889455798379956404224,5,2^74 - 2^53 - 2^50 + 2^29 + 2^18,36
18889465649728994934784,5,2^74 - 2^48 - 2^38 + 2^28 + 2^18,36
-18889465929278215159808,5,-(2^74 - 2^41 - 2^30 - 2^28 - 2^18),36
21250653676513165312000,5,2^74 + 2^71 + 2^52 + 2^27 + 2^18,36
14167097196808987475968,5,2^74 - 2^72 - 2^51 - 2^27 - 2^18,36
-18889465579634994446336,5,-(2^74 - 2^48 - 2^46 + 2^27 + 2^18),36
19037039884102684377088,5,2^74 + 2^67 + 2^35 + 2^26 + 2^18,36
-19110826860363128766464,5,-(2^74 + 2^67 + 2^66 + 2^25 - 2^18),36
-18884854245185309376512,5,-(2^74 - 2^62 - 2^38 + 2^25 + 2^18),36
-14165946527104312279040,5,-(2^74 - 2^72 - 2^60 - 2^24 + 2^18),36
-18926368426825271214080,5,-(2^74 + 2^65 + 2^53 + 2^24 - 2^18),36
18889466494978307129344,5,2^74 + 2^49 + 2^39 + 2^24 + 2^18,36
18889466001843021414400,5,2^74 + 2^46 - 2^32 - 2^23 - 2^18,36
18296864278110657052672,5,2^74 - 2^69 - 2^61 - 2^22 - 2^18,36
18889474940876863307776,5,2^74 + 2^53 + 2^41 + 2^22 + 2^18,36
20070057552196256137216,5,2^74 + 2^70 + 2^28 - 2^22 - 2^18,36
18926359278888509243392,5,2^74 + 2^65 - 2^47 - 2^21 - 2^18,36
-18889177700002915155968,5,-(2^74 - 2^58 - 2^40 - 2^21 - 2^18),36
18889466214053071028224,5,2^74 + 2^48 + 2^40 + 2^21 - 2^18,36
18889465931684736925696,5,2^74 + 2^38 - 2^36 - 2^21 - 2^18,36
18889465931684736925696,5,2^74 + 2^37 + 2^36 - 2^21 - 2^18,36
-14167099448609474871296,5,-(2^74 - 2^72 + 2^29 + 2^21 + 2^18),36
-17718097682798025113600,5,-(2^74 - 2^70 + 2^63 + 2^19 + 2^18),36
18889463688474860978176,5,2^74 - 2^51 + 2^43 + 2^19 + 2^18,36
-18889465927079461388288,5,-(2^74 - 2^42 - 2^30 + 2^19 + 2^18),36
-21877838471419528085504,5,-(2^74 + 2^71 + 2^69 + 2^65 - 2^17),34
22431222779232305152000,5,2^74 + 2^72 - 2^70 - 2^54 - 2^17,34
22431222779232305152000,5,2^74 + 2^71 + 2^70 - 2^54 - 2^17,34
18852437335342340767744,5,2^74 - 2^65 - 2^57 + 2^53 + 2^17,34
17708837719014197297152,5,2^74 - 2^70 - 2^55 - 2^49 + 2^17,34
18891776559562398760960,5,2^74 + 2^61 + 2^52 + 2^48 + 2^17,34
-18921747663238828261376,5,-(2^74 + 2^65 - 2^62 - 2^46 - 2^17),34
-18871014648620871974912,5,-(2^74 - 2^64 - 2^52 - 2^45 + 2^17),34
18880241415949633060864,5,2^74 - 2^63 - 2^50 - 2^44 - 2^17,34
-18889330825688783126528,5,-(2^74 - 2^57 + 2^53 + 2^41 + 2^17),34
18889321888858272563200,5,2^74 - 2^57 + 2^46 + 2^41 + 2^17,34
16675856643732946419712,5,2^74 - 2^71 + 2^67 + 2^40 + 2^17,34
-19037048891817267691520,5,-(2^74 + 2^67 + 2^53 + 2^39 - 2^17),34
-18926287361757083992064,5,-(2^74 + 2^65 - 2^56 - 2^38 - 2^17),34
18888889611738643824640,5,2^74 - 2^59 + 2^47 + 2^38 + 2^17,34
